"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENST00000302102",12.3618790243087,-1.60721014998829,1.8487858135075,-0.869332801152936,0.384665126762559,0.999966029358178
"ENST00000441343",15.5515806238876,-0.399268388897982,0.78227760712805,-0.510392199981031,0.609776720343888,0.999966029358178
"ENST00000473840",6.84828885589489,0.150355951846376,2.44384834660269,0.0615242562229334,0.950941697322155,0.999966029358178
"ENST00000558401",25.9616838677844,0.252843530448255,0.749992391331643,0.337128127392493,0.736020314704341,0.999966029358178
"ENST00000559720",10.6361771617457,0.482762029460886,1.12642327708061,0.42857959284371,0.668229199248667,0.999966029358178
"ENST00000561424",454.330717992416,0.175882203024067,0.132507116022096,1.32734156703507,0.184395719537624,0.999966029358178
"ENST00000349264",341.652722826538,0.0667573415294275,0.155200416132049,0.430136356545773,0.667096454638674,0.999966029358178
"ENST00000557901",21.893008597838,-0.0272742773769966,2.09167322542039,-0.013039454273033,0.9895963155736,0.999966029358178
"ENST00000559220",130.83468361372,-0.210671207594064,0.271719824084577,-0.775325128756484,0.438147564321407,0.999966029358178
"ENST00000560113",16.2791569790056,0.667908869999949,0.791688154808391,0.843651462944523,0.398864197593235,0.999966029358178
"ENST00000396754",10.2726780006791,-1.25761418746331,2.03470885987198,-0.618080656287327,0.536522172648656,0.999966029358178
"ENST00000226317",11.1825135633735,0.737576928347816,0.93595989513922,0.788043304182499,0.430671376407082,0.999966029358178
"ENST00000511367",176.080819757636,0.179585142157326,0.220603050578043,0.814064636399006,0.415607923421705,0.999966029358178
"ENST00000513349",528.313624816087,-0.059841930088368,0.123599841137701,-0.484158632709722,0.628273292532138,0.999966029358178
"ENST00000512076",6.99187854563818,-0.591558643030254,2.48282527806447,-0.238260278826956,0.811679227189045,0.999966029358178
"ENST00000512302",13.9185293995314,-0.806182123816217,0.86839151727281,-0.928362504447346,0.353219561495836,0.999966029358178
"ENST00000265075",39.1922598377201,0.0521654105846616,1.39715074897585,0.037336995040013,0.970216308270048,0.999966029358178
"ENST00000166345",530.514338727367,-0.0487609843064878,0.126467624465274,-0.385561004349194,0.699821818230965,0.999966029358178
"ENST00000552744",6.97972821038337,-0.582398453741955,2.21434647617235,-0.263011439270638,0.792541762174919,0.999966029358178
"ENST00000237536",199.009046103275,0.0584344224964413,0.195450349856874,0.298973230486577,0.764960470884322,0.999966029358178
"ENST00000222990",110.7829736367,-0.0971729367708172,0.249686523873911,-0.389179741313906,0.697143188576205,0.999966029358178
"ENST00000480807",10.050540422638,0.0641435540641295,2.20298299486019,0.0291166814332129,0.976771531578553,0.999966029358178
"ENST00000479689",11.5287395946385,-0.616001141726309,0.976587656598144,-0.630768920295485,0.528191627741095,0.999966029358178
"ENST00000400451",11.2649658711273,-0.440337930998044,2.17104306085787,-0.202823213844523,0.839273213005533,0.999966029358178
"ENST00000437275",11.2807861303745,0.886556039635747,1.25846580968051,0.70447367963125,0.481137835631194,0.999966029358178
"ENST00000342551",10.5007069628461,0.463672218346606,2.14034538443027,0.216634297305259,0.828493355005012,0.999966029358178
"ENST00000463345",7.64764613579423,-2.53513269432733,1.96073077334079,-1.29295297895888,0.196027322378659,0.999966029358178
"ENST00000373366",107.975652301483,-0.212324460046979,0.304300735113741,-0.69774547198388,0.485336385326609,0.999966029358178
"ENST00000373362",12.1462169270065,-1.74515774446759,3.1224166884826,-0.558912508668305,0.576221432142093,0.999966029358178
"ENST00000422650",240.78137668863,-0.0531612822980609,0.16979266610174,-0.313095279782028,0.75420827513923,0.999966029358178
"ENST00000552313",61.1156251775125,-0.330444630808972,0.41751533966055,-0.79145506624411,0.428678487160413,0.999966029358178
"ENST00000283474",72.903695849738,-0.286770619565674,0.333532740762506,-0.859797508664588,0.389900672836227,0.999966029358178
"ENST00000360321",9.80021020950675,-0.977126389340403,2.02514570226105,-0.482496833807788,0.629453047074369,0.999966029358178
"ENST00000474253",66.1049119962882,-0.243656831190887,0.369397974927173,-0.659605216403593,0.509507205877014,0.999966029358178
"ENST00000560141",47.5214007635067,0.0604605737727695,0.42742043354339,0.141454570319769,0.887510846729137,0.999966029358178
"ENST00000563290",17.8578450795378,0.394607004170218,3.05392671704496,0.129212990595939,0.897189117372795,0.999966029358178
"ENST00000324767",14.5968269149699,-0.416310482392235,3.12283580666727,-0.133311678284017,0.893946892103323,0.999966029358178
"ENST00000554541",10.3881947083076,-0.0880944168798467,1.01075557414724,-0.0871569933751499,0.930546723531483,0.999966029358178
"ENST00000352241",35.7680854426519,-0.458958460066642,0.614518092575571,-0.746859149651808,0.455148586633073,0.999966029358178
"ENST00000520242",69.5852468917641,0.0316161640142524,0.367917121219238,0.085932842455061,0.931519803562065,0.999966029358178
"ENST00000284811",118.184301708544,-0.19706679490057,0.314663102144916,-0.626278688404377,0.531132162334657,0.999966029358178
"ENST00000523815",19.5722858693515,-0.790136143348786,1.10504174328681,-0.715028321915354,0.474591542911485,0.999966029358178
"ENST00000519082",18.3481519728159,-0.55364002614137,0.864771614596736,-0.640215308639086,0.522032631603237,0.999966029358178
"ENST00000519021",13.3684156121711,-0.433706697890088,0.93754654095199,-0.462597512705556,0.643652891841192,0.999966029358178
"ENST00000382352",31.5707894188687,-0.00875923685933641,0.581599073617497,-0.0150606100605606,0.98798382601351,0.999966029358178
"ENST00000373664",103.819482143895,0.337646759256929,0.255256786279284,1.32277289931676,0.185910912204508,0.999966029358178
"ENST00000291574",92.9847184698538,0.138403669818677,0.416651374251065,0.332180999204572,0.73975259037728,0.999966029358178
"ENST00000422875",82.7982593437716,0.0166374544753581,0.31954682900936,0.0520657786745578,0.958476280626393,0.999966029358178
"ENST00000357182",27.9228715638869,0.343343673225339,0.734542292555075,0.467425329630826,0.64019560386977,0.999966029358178
"ENST00000317538",5.98730287030588,0.405845691030338,3.66670308654016,0.110684089071768,0.911866863528004,0.999966029358178
"ENST00000373340",11.9994717836051,0.76819407706736,1.25413586975551,0.61252859087518,0.540188087652616,0.999966029358178
"ENST00000366663",96.4442818025054,0.103553812739726,0.337769649387827,0.30658116538122,0.759162191540515,0.999966029358178
"ENST00000379238",100.564075981478,-0.716558845654194,0.887685380752985,-0.807221636393706,0.419538802417218,0.999966029358178
"ENST00000379239",18.6842761911996,0.364985529553613,2.05302334229187,0.177779532280508,0.858896122152153,0.999966029358178
"ENST00000379068",160.401590656176,0.329039868376424,0.342142099812192,0.96170529308448,0.336197662773082,0.999966029358178
"ENST00000342665",15.856347991463,-0.595192180908339,0.947673596649359,-0.628056097598086,0.52996719168538,0.999966029358178
"ENST00000395761",63.7140407537857,0.100370029378747,0.356997540921984,0.281150478290496,0.778594985812961,0.999966029358178
"ENST00000382291",90.733899024106,0.266726811016338,0.291097481219753,0.91628003752799,0.359520035456506,0.999966029358178
"ENST00000262370",136.956013612196,0.111597991677654,0.23683658730464,0.471202498514752,0.637496134658236,0.999966029358178
"ENST00000415496",21.1987538996413,-0.027609410778752,0.737936113159446,-0.037414364585768,0.970154619406945,0.999966029358178
"ENST00000536343",8.50304740015821,1.01955625855285,2.12636158940859,0.479483952132726,0.631594382072584,0.999966029358178
"ENST00000286760",26.4758617307614,-0.365177935614945,0.593614647162486,-0.615176760480082,0.538437993482897,0.999966029358178
"ENST00000370854",73.834719506974,0.525353516475858,0.425128954353575,1.23575096707934,0.216551146120421,0.999966029358178
"ENST00000366661",34.3991867938419,0.0768917308118193,0.565857890986879,0.13588523202834,0.891912010314934,0.999966029358178
"ENST00000296026",11.6925901263742,-0.459644593907887,1.02471468375742,-0.448558609721943,0.65375009747084,0.999966029358178
"ENST00000328879",11.5965808729317,-0.110170483952448,3.18675396425224,-0.0345713805296227,0.972421522881499,0.999966029358178
"ENST00000440659",39.5353313197437,0.370453590746814,0.653260457259559,0.56708405756086,0.570657073734609,0.999966029358178
"ENST00000396521",32.9347740012131,0.15726640728572,0.634653369178381,0.247798900822532,0.804290005428783,0.999966029358178
"ENST00000489414",16.6835414406672,-0.171116616871425,0.903852936631407,-0.18931909156501,0.849842732986517,0.999966029358178
"ENST00000317623",47.6171757030667,0.551186086948778,0.425368735410612,1.29578420101024,0.195049842636746,0.999966029358178
"ENST00000395620",16.2525254900714,2.58924007371473,2.97679573523039,0.869807774537923,0.384405462065205,0.999966029358178
"ENST00000572627",26.0645307830316,-0.687709783191841,0.618590003153559,-1.11173762861655,0.26625097596676,0.999966029358178
"ENST00000347697",105.820923534104,-0.190468764299448,0.299400674069056,-0.636166785167347,0.524667719598338,0.999966029358178
"ENST00000314797",398.307989370292,0.124074977545768,0.141993745870811,0.873805932682802,0.382223949041077,0.999966029358178
"ENST00000509889",24.9277941695695,-0.251442065692277,0.736080178020628,-0.341596028802762,0.732654926180918,0.999966029358178
"ENST00000383526",31.052382658426,-0.0133218308968021,0.585987478930071,-0.0227339855812719,0.981862466261966,0.999966029358178
"ENST00000496380",6.74257851789444,-0.504849067115723,2.25075623324473,-0.224301974447017,0.822522339961948,0.999966029358178
"ENST00000382788",31.5194048141444,0.550953074856446,0.616536465342668,0.893626096471405,0.371521978820127,0.999966029358178
"ENST00000559230",22.0214031884875,0.44177134067894,0.860480059401432,0.513401020572453,0.607670831838148,0.999966029358178
"ENST00000558580",40.3676848779646,-0.18001219364404,0.494808849716967,-0.363801483637586,0.716006254675473,0.999966029358178
"ENST00000394440",368.905727543668,0.0178588911433373,0.17007475938443,0.105006123236487,0.91637094994427,0.999966029358178
"ENST00000538252",202.96033348413,-0.109450845547394,0.250366565219176,-0.437162388083162,0.661993584617355,0.999966029358178
"ENST00000315717",1169.28477523865,-0.057709916777445,0.0717560979049796,-0.804251045728061,0.421252003850013,0.999966029358178
"ENST00000489598",8.44905480622179,1.02122688492081,1.26170581483576,0.809401742397249,0.418284100301771,0.999966029358178
"ENST00000295685",17.9933006409088,0.122745620477316,1.03715213542816,0.118348713061893,0.905791361134528,0.999966029358178
"ENST00000477992",17.3919897913858,-0.0493297682454696,0.740605946038515,-0.0666073078528918,0.946894327842923,0.999966029358178
"ENST00000356286",69.514815186522,-0.132855671508106,0.354161769919682,-0.375127082570871,0.707565956304175,0.999966029358178
"ENST00000415942",12.6940864545298,1.27818807432229,1.95839319949737,0.65267183048345,0.513967866640736,0.999966029358178
"ENST00000475269",19.3781859653131,-0.0259695983795135,1.04880955814904,-0.0247610237509136,0.980245580059892,0.999966029358178
"ENST00000400245",11.005457644856,0.713055440340604,3.22076260284596,0.22139335563277,0.824786165516919,0.999966029358178
"ENST00000377065",15.4478847059887,-0.89807261811732,2.12943917455557,-0.421741380945878,0.673213796511624,0.999966029358178
"ENST00000216160",74.4396683006128,0.0198464046577754,0.364578179048849,0.0544366223715113,0.956587301665597,0.999966029358178
"ENST00000374274",107.511767878272,0.24834145055325,0.264742316567583,0.938049699696775,0.348218869689932,0.999966029358178
"ENST00000359044",116.411756345362,-0.117092894669443,0.279190202143143,-0.419401876464878,0.674922452959844,0.999966029358178
"ENST00000204549",23.8929431147472,-0.788137895803435,1.14820217089338,-0.686410386413232,0.492454356670089,0.999966029358178
"ENST00000431964",26.590653889074,0.304498635807376,0.692317051364443,0.439825416992488,0.660063557371003,0.999966029358178
"ENST00000218104",84.9366529124071,0.152467501551969,0.384651347460353,0.396378441304392,0.691825867779759,0.999966029358178
"ENST00000558090",16.9607488866171,0.430281522773879,0.772743661398915,0.556823102236685,0.577648297954779,0.999966029358178
"ENST00000450735",49.7391697054417,0.131726061054086,0.417464850113102,0.315538089059229,0.752353136086368,0.999966029358178
"ENST00000443940",14.0998034974322,-0.2568016286176,0.839074456153064,-0.306053445834793,0.759563952977249,0.999966029358178
"ENST00000432435",15.7605161281299,-0.190665962542517,0.85894842321376,-0.22197603184268,0.824332541713295,0.999966029358178
"ENST00000373337",22.4605757473905,-0.102198657214202,0.71395759282638,-0.143143876108415,0.886176553593797,0.999966029358178
"ENST00000542385",46.1340040551998,-0.202742787156481,0.420000820014447,-0.482719979331249,0.6292945751667,0.999966029358178
"ENST00000433117",40.7693798683035,-0.785872639077847,1.78280497977405,-0.440806845388916,0.659352837382053,0.999966029358178
"ENST00000325301",74.2402016166446,-0.0672182967584031,0.390332403285225,-0.172207831562693,0.863274141164467,0.999966029358178
"ENST00000163416",98.127392220068,-0.235363923371024,0.298692800240284,-0.787979901697278,0.430708462074198,0.999966029358178
"ENST00000297596",23.5090553566169,-0.0859348371312054,0.759631762065765,-0.113126966804958,0.909929895803947,0.999966029358178
"ENST00000536483",48.4309685814412,-0.141357990422787,0.438346297900945,-0.322480174007835,0.747088955049392,0.999966029358178
"ENST00000314191",496.664475171026,-1.45566054232409,1.36277177236092,-1.06816164808157,0.285447601347026,0.999966029358178
"ENST00000414658",6.27531326222802,0.772246777433957,2.70735755803778,0.28524003973589,0.77546024665549,0.999966029358178
"ENST00000292733",120.783570162358,0.656139296201445,0.646504523853442,1.01490286918733,0.310152130381757,0.999966029358178
"ENST00000263205",248.924492753389,0.0384137324931936,0.331032319535498,0.116042241878664,0.907619063735727,0.999966029358178
"ENST00000382974",20.369726901286,1.85787652543375,2.01210963214762,0.923347563050404,0.355826108769125,0.999966029358178
"ENST00000489651",39.0833803208785,0.0021678622809892,0.560712967375297,0.0038662602920296,0.996915178290249,0.999966029358178
"ENST00000473244",25.8277759675031,-0.0334866529495384,0.69622892702943,-0.0480971870738185,0.961638788002881,0.999966029358178
"ENST00000493216",12.5238841700514,-0.667722541174607,0.88314767161487,-0.75607122414041,0.449606493714402,0.999966029358178
"ENST00000486645",9.42104199930423,-0.829262537593125,1.27985627893413,-0.647934108885834,0.517027568488859,0.999966029358178
"ENST00000219400",57.3590169681557,0.428238070604184,0.379362518670891,1.12883600653151,0.258967020285695,0.999966029358178
"ENST00000562828",21.8839623863095,0.0067405345231779,0.780856026416734,0.00863223730770127,0.99311255666401,0.999966029358178
"ENST00000416961",36.2876445526262,0.255598406235507,0.540960874036309,0.472489635578249,0.636577337903657,0.999966029358178
"ENST00000312184",59.1549154491256,0.0047549503926344,0.454132608890756,0.0104704007145592,0.991645981565566,0.999966029358178
"ENST00000359858",11.2082730096519,0.381853945452379,2.28857738353547,0.166852101309538,0.867486422327315,0.999966029358178
"ENST00000373330",24.1886593625146,-1.38237607912017,1.13944443796364,-1.21320183157916,0.225052664052434,0.999966029358178
"ENST00000377045",128.497801967852,-0.0311775890754935,0.230711639715937,-0.135136610852755,0.892503864385162,0.999966029358178
"ENST00000508487",80.758185961445,0.388922071174659,0.340697054973043,1.14154808648238,0.253641913216336,0.999966029358178
"ENST00000296031",10.7425319836457,0.00210597741923824,0.988838477015732,0.00212974865783336,0.998300707712141,0.999966029358178
"ENST00000223642",7.80528846781801,1.67628806341359,1.33518824534546,1.25546945852559,0.209308388440235,0.999966029358178
"ENST00000461101",10.3208684923272,-0.905259020535465,1.51362039884601,-0.598075330661268,0.549789669973653,0.999966029358178
"ENST00000237530",805.19988953185,0.0508840185825049,0.0920439776496745,0.552822899246845,0.580384686528068,0.999966029358178
"ENST00000373622",15.2262175798547,0.333084274613191,0.844789260074482,0.394280905730057,0.693373658909368,0.999966029358178
"ENST00000373632",52.137707061942,0.552477818823443,0.617233477301728,0.895087254888752,0.370740446477345,0.999966029358178
"ENST00000505231",27.8264113571474,0.0317120067144313,0.660685049791937,0.0479986745945258,0.961717298911513,0.999966029358178
"ENST00000248450",288.35860066086,-0.0339936988885766,0.170131666354658,-0.199808181609843,0.841630602358621,0.999966029358178
"ENST00000444053",98.8718499341534,-0.214730411258108,0.314920795259312,-0.681855293427969,0.495330456816048,0.999966029358178
"ENST00000475678",10.9736412169116,0.951955719181905,1.33785810859017,0.711552079454132,0.476742190289215,0.999966029358178
"ENST00000447885",25.5344485825609,-0.0981977751562513,1.29862816540507,-0.0756165450374483,0.939724173114716,0.999966029358178
"ENST00000328827",112.539246880577,0.116471517166012,0.26805079806039,0.434512853566554,0.663916062975152,0.999966029358178
"ENST00000551712",13.8061028223302,-0.738523003994928,0.918318673768224,-0.804212116219391,0.421274482522498,0.999966029358178
"ENST00000552637",10.5894618658987,-0.548628147936567,0.965800602295251,-0.568055296955435,0.569997420738223,0.999966029358178
"ENST00000336148",35.6281011292771,0.320146414791583,0.552681667919253,0.579260057596765,0.562413712317186,0.999966029358178
"ENST00000351677",462.3962230773,-0.038710224956246,0.125071228628034,-0.309505434470238,0.756937078869697,0.999966029358178
"ENST00000304191",61.5304306206612,-0.0407295264935988,0.352172820104589,-0.115652100810911,0.907928269433327,0.999966029358178
"ENST00000370654",149.094110855538,-0.187290705345276,0.216067149277366,-0.866817125933615,0.386042217008372,0.999966029358178
"ENST00000341049",180.616705697151,-0.177709012126327,0.228500187534376,-0.777719327252595,0.436734495674456,0.999966029358178
"ENST00000451122",13.8627851457522,-0.116739189824033,0.842954205989526,-0.138488175270441,0.889854614335517,0.999966029358178
"ENST00000393467",194.06533994069,-0.295765868504338,0.21685473789878,-1.36388935455213,0.172602391767026,0.999966029358178
"ENST00000557185",110.359047278661,0.0151007805098612,0.269234488285988,0.0560878385454868,0.955271832122906,0.999966029358178
"ENST00000282185",7.59434172389881,0.0419532867120605,1.52558664593399,0.0274997731684889,0.978061120765413,0.999966029358178
"ENST00000458350",10.15829982477,1.40654130308641,1.33947554459111,1.05006866961187,0.293686542055251,0.999966029358178
"ENST00000380525",58.7024052747491,-0.675390223495257,0.523759478602711,-1.28950453612232,0.19722274036461,0.999966029358178
"ENST00000278224",79.7388861146809,-0.475404057097155,0.353721594026098,-1.34400631775418,0.178946343941949,0.999966029358178
"ENST00000526890",32.1911681096253,-0.537693700431211,0.652042139113609,-0.82463029331533,0.409581517427548,0.999966029358178
"ENST00000417308",30.0366616996131,-0.156085477359805,0.542757503071603,-0.287578663540306,0.773669279259766,0.999966029358178
"ENST00000334678",116.748448685215,-0.337964447596466,0.275766105300869,-1.22554745162657,0.220369022911022,0.999966029358178
"ENST00000559152",32.9702773132004,-0.0466693498765229,0.555698936243878,-0.0839831549651218,0.933069824838396,0.999966029358178
"ENST00000558958",18.1878069782912,0.00547999525113472,0.721166561092194,0.00759879277102832,0.993937098914299,0.999966029358178
"ENST00000414934",22.9277455615163,0.0650445278589987,0.835954491701652,0.0778086947371924,0.937980230020116,0.999966029358178
"ENST00000370645",247.963720562571,0.0111772676465622,0.170162795706647,0.0656857311267456,0.947628032789,0.999966029358178
"ENST00000370641",15.4059278186428,-0.899965611243036,0.865521273520545,-1.03979606137511,0.298434659373356,0.999966029358178
"ENST00000538308",62.8422399301337,0.383724131044904,0.48588738942461,0.78973881478857,0.429680318201078,0.999966029358178
"ENST00000539743",19.0831145930629,0.941317365121454,0.846872474292867,1.11152197490826,0.266343736583259,0.999966029358178
"ENST00000265641",51.2791428025864,-0.383074644782585,0.716697276716391,-0.534499930762502,0.592995697354082,0.999966029358178
"ENST00000396958",78.349399090425,-0.336645693147557,0.410119369739801,-0.820848070065896,0.411732813687755,0.999966029358178
"ENST00000375616",86.0920799650395,-0.0338079871059446,0.284074034044864,-0.119011183896538,0.905266495288819,0.999966029358178
"ENST00000375612",19.8579374578546,-0.0906019297896421,0.688136307616267,-0.131662766209054,0.895251037328059,0.999966029358178
"ENST00000217890",8.54648155848011,0.539876097816608,1.23091923760558,0.438595873167757,0.660954387811165,0.999966029358178
"ENST00000358130",12.9993551880469,0.306375099935865,0.878154336252481,0.348885255458988,0.727175454956312,0.999966029358178
"ENST00000468598",19.8481561986645,-0.502964316163848,0.783885700893824,-0.641629660536408,0.521113669885846,0.999966029358178
"ENST00000470472",125.661835165333,0.339750790953194,0.282827374644914,1.20126558251211,0.229648196668194,0.999966029358178
"ENST00000466213",7.05241078462793,2.02541428261217,2.06874001347204,0.979056947428037,0.327551842411922,0.999966029358178
"ENST00000342232",34.0949219555577,-0.151010278794461,0.516994849438748,-0.292092424051029,0.770215958971128,0.999966029358178
"ENST00000361971",34.4856824045886,0.117537672336594,0.562880254849694,0.208814701393248,0.834592894270927,0.999966029358178
"ENST00000538776",10.0213078789218,0.0826632972297142,2.16633846664123,0.0381580710967472,0.969561650948528,0.999966029358178
"ENST00000538966",20.8373153718604,1.20167112192472,1.87332079494938,0.641465746371106,0.521220128874433,0.999966029358178
"ENST00000477677",24.6252589965148,0.648997390592849,1.93449384071822,0.33548692527855,0.737257805950118,0.999966029358178
"ENST00000370630",11.9114146357219,-0.843466022231357,3.18421466734952,-0.264889811255547,0.791094347502477,0.999966029358178
"ENST00000370625",10.5795314681354,-0.153819841700286,1.07191736099588,-0.143499720498395,0.885895531974957,0.999966029358178
"ENST00000456093",11.0878435805114,-0.377328538121626,2.08515007074362,-0.180959895124988,0.856399055298092,0.999966029358178
"ENST00000261789",72.8182044501156,0.448576635107096,0.593030476217632,0.756414135691865,0.449400935413532,0.999966029358178
"ENST00000396854",12.9561149887378,1.07064894655186,1.24217271080703,0.861916331953762,0.388733561021413,0.999966029358178
"ENST00000531406",10.0510003560836,0.481155385745919,1.07810018994251,0.446299323786944,0.655381044658056,0.999966029358178
"ENST00000556387",37.5667205538258,-0.662981786531975,0.605353444077506,-1.09519784353798,0.273429970249567,0.999966029358178
"ENST00000513601",10.6146899819169,-0.653195409960566,1.45078956124055,-0.45023442917664,0.652541413415214,0.999966029358178
"ENST00000376016",340.69294497119,0.107459669109163,0.165798666149709,0.648133495912036,0.516898611035235,0.999966029358178
"ENST00000477432",9.98292050670319,-0.352956077678624,1.11392351700187,-0.316858448799616,0.751351011693631,0.999966029358178
"ENST00000546122",13.9558371989491,-0.371777478329482,3.11780462045419,-0.119243353445067,0.905082560569297,0.999966029358178
"ENST00000554019",119.079515692497,-0.451547527978753,0.388033756216797,-1.16368104770367,0.244553292705767,0.999966029358178
"ENST00000556039",20.0868338842406,2.25743801910706,1.74306068870809,1.29510006951061,0.195285710948382,0.999966029358178
"ENST00000220822",39.2859963237739,-0.334059912997701,0.592467936580593,-0.563844711877094,0.57285981964836,0.999966029358178
"ENST00000403766",74.02780168718,0.094419484694889,0.373871619816521,0.252545204530972,0.800619677955133,0.999966029358178
"ENST00000494576",252.41051362139,0.0785246698142563,0.171186597203676,0.458708047808372,0.646443834050931,0.999966029358178
"ENST00000395604",18.4399491501943,0.408997340694702,2.03189145167589,0.201288971592141,0.840472625481426,0.999966029358178
"ENST00000490660",27.7578172813334,-0.563725832136047,0.714235574437877,-0.789271568529354,0.429953300201487,0.999966029358178
"ENST00000308406",11.992005587737,0.538078795215496,2.13216004275544,0.252363229975985,0.800760318730872,0.999966029358178
"ENST00000377724",17.8634085973533,-0.117519113469821,1.03643796000703,-0.11338750412907,0.909723346080787,0.999966029358178
"ENST00000242323",49.484630328276,-0.183583661460379,0.424255288993099,-0.432719794480548,0.665218347603093,0.999966029358178
"ENST00000442972",19.1697679780147,-0.929756174437358,1.87192966282823,-0.496683285114795,0.619412411319932,0.999966029358178
"ENST00000397512",16.4799221774627,-0.370643859042887,0.855056685934988,-0.433472850560305,0.664671285617052,0.999966029358178
"ENST00000492023",9.06045021724642,-0.528528787761432,1.09996943759626,-0.480494066195524,0.63087612149323,0.999966029358178
"ENST00000248451",77.9875089964902,-0.0239230071163927,0.317530477531784,-0.0753408217767004,0.939943542678322,0.999966029358178
"ENST00000258362",68.7046949196162,0.250147405725973,0.407146182634456,0.614392118593337,0.538956242625193,0.999966029358178
"ENST00000461304",16.6997343478733,-0.0890736293543787,0.844055889519056,-0.105530487329616,0.915954879657226,0.999966029358178
"ENST00000494633",38.3660831877658,-0.0551390002512246,0.500859682841364,-0.110088717739113,0.912339015710006,0.999966029358178
"ENST00000246077",25.3903600003661,0.34401288981698,1.9947545169425,0.172458759659446,0.863076880565216,0.999966029358178
"ENST00000373606",28.4077243510895,0.373237431745918,0.788137996525907,0.473568630609283,0.635807549490167,0.999966029358178
"ENST00000397156",48.8258998385401,-0.49676834691466,0.594115848275118,-0.836147273897701,0.403072056250601,0.999966029358178
"ENST00000468611",11.3038567354789,-0.566793949722055,0.936333524376111,-0.605333393461177,0.54495749757432,0.999966029358178
"ENST00000465670",15.4777761802522,-1.05988523783743,0.873649894092299,-1.2131693084432,0.225065095765902,0.999966029358178
"ENST00000489558",319.824828812869,-0.028095517103735,0.149007696714322,-0.188550777733312,0.850444914371313,0.999966029358178
"ENST00000498178",10.2474460594197,-0.391275144860088,1.14767788402148,-0.340927668213884,0.733158035076003,0.999966029358178
"ENST00000445403",10.0133323882901,-1.02527586591946,3.23954399987257,-0.316487711221022,0.75163235121453,0.999966029358178
"ENST00000358208",126.969589715666,0.114588631070941,0.289283738533362,0.396111553493788,0.692022735489886,0.999966029358178
"ENST00000535558",10.4221370961502,0.299350837881243,1.13381668960628,0.264020489930512,0.791764130098237,0.999966029358178
"ENST00000228843",9.53100030804262,0.3386328838526,3.28273008370218,0.103155871856117,0.917839262162612,0.999966029358178
"ENST00000352618",38.0417226075931,0.12914847942857,0.604471769528953,0.213655105066713,0.830816023821154,0.999966029358178
"ENST00000261888",15.8527262202818,-0.512397486556188,1.97055686646255,-0.260026744356797,0.794843143960933,0.999966029358178
"ENST00000444347",8.12752254133359,0.923808912457588,3.37032952235514,0.274100471876721,0.78400741121341,0.999966029358178
"ENST00000314607",143.353014991509,-0.0856707057883838,0.24995408317675,-0.342745774342095,0.731789723266546,0.999966029358178
"ENST00000376414",11.6067001801887,1.35797525496484,0.992792529693326,1.36783387701791,0.171364081043871,0.999966029358178
"ENST00000216797",509.05248439772,0.0169544030109318,0.107262758899436,0.158064207791143,0.874406204050533,0.999966029358178
"ENST00000557389",17.1660402064689,0.0656616154567876,0.936173069538727,0.0701383297525751,0.944083559076882,0.999966029358178
"ENST00000349736",165.631433689149,-0.0609635171901205,0.257445260686129,-0.236801862375108,0.812810506678876,0.999966029358178
"ENST00000217244",25.8529157458452,-0.232181757036828,0.736936085608284,-0.315063628408398,0.752713343498413,0.999966029358178
"ENST00000400227",14.0991241390215,-1.18079591099335,1.91159977520902,-0.617700381798923,0.53677286026979,0.999966029358178
"ENST00000381973",44.7245770450798,-0.662444633329179,0.664557381368394,-0.996820819242329,0.318851490845571,0.999966029358178
"ENST00000400217",111.268492530702,-0.367317271427291,0.303829111006128,-1.20896009671661,0.226678175978565,0.999966029358178
"ENST00000297591",50.6137098050163,-0.1697567867855,0.453226032752772,-0.374552153931765,0.707993562296541,0.999966029358178
"ENST00000437199",148.816876877263,-0.029555671164922,0.20788164593896,-0.142175472160733,0.886941405340065,0.999966029358178
"ENST00000443673",54.0769926577909,-0.119657479543725,0.382046154973562,-0.313201632802731,0.754127477995604,0.999966029358178
"ENST00000504548",21.7354803817017,0.47756857469838,0.660842384893328,0.722666380994112,0.469884874853945,0.999966029358178
"ENST00000321385",21.7354803817017,0.47756857469838,0.660842384893328,0.722666380994112,0.469884874853945,0.999966029358178
"ENST00000373537",95.6996744379807,0.317156723270144,0.267820789755965,1.18421248611481,0.236328960721776,0.999966029358178
"ENST00000220966",66.0270480584563,-0.0278906558354834,0.474847944713629,-0.0587359725275924,0.953162406851965,0.999966029358178
"ENST00000342203",101.00693586418,-0.0144206491858007,0.270862427030747,-0.0532397547488701,0.957540880805593,0.999966029358178
"ENST00000481102",23.2035828637574,-0.657005509635811,0.743348790107276,-0.883845535742375,0.376779601439008,0.999966029358178
"ENST00000476905",12.9936288526427,0.725142395457132,0.917632226725458,0.790232049766582,0.429392261931578,0.999966029358178
"ENST00000370612",35.3578137669925,0.075745345665708,0.65980234704271,0.114800054903116,0.908603605538656,0.999966029358178
"ENST00000253928",28.5738417984403,-0.362226841412008,1.89715391907951,-0.190931709741168,0.84857909637504,0.999966029358178
"ENST00000416288",16.2276547652576,-0.178215090351391,1.98795801568778,-0.0896473109316312,0.928567487048294,0.999966029358178
"ENST00000573564",17.0255290685025,0.132533076882234,0.973198658192833,0.136182963022513,0.891676643224905,0.999966029358178
